Order_ID,Order_Number,Customer_ID,Employee_ID,Shipping_Method_ID,Order_Date,Total_Amount,Order_Status,Is_Active
36683,ORD036683,4178,82,4,2025-12-18,275145.24,Delivered,1
36684,ORD036684,1447,70,2,2026-02-09,144899.12,Pending,1
36685,ORD036685,4185,13,2,2025-09-02,1768.32,Processing,1
36686,ORD036686,2714,48,4,2026-06-22,308280.66,Delivered,1
36687,ORD036687,4406,43,4,2025-08-13,105679.17,Processing,1
36688,ORD036688,3782,39,5,2025-11-17,174296.49,Pending,1
36689,ORD036689,3691,85,5,2026-02-10,43428.49,Delivered,1
36690,ORD036690,1850,34,5,2025-12-30,8437.96,Delivered,1
36691,ORD036691,531,66,4,2026-01-28,163170.32,Pending,1
36692,ORD036692,4740,39,1,2025-10-05,136841.23,Delivered,1
36693,ORD036693,850,5,5,2025-08-18,214085.37,Processing,1
36694,ORD036694,3836,7,5,2025-12-17,202568.8,Delivered,1
36695,ORD036695,4547,32,1,2026-07-05,373239.84,Delivered,1
36696,ORD036696,1399,68,3,2025-09-05,392126.94,Pending,1
36697,ORD036697,1275,84,5,2025-10-19,49616.33,Delivered,1
36698,ORD036698,2595,3,3,2025-11-16,278713.68,Shipped,1
36699,ORD036699,301,47,5,2026-05-31,66058.08,Processing,1
36700,ORD036700,1050,6,3,2026-01-19,406020.44,Delivered,1
36701,ORD036701,4967,10,1,2026-03-21,506199.6,Delivered,1
36702,ORD036702,1977,55,1,2025-08-23,154277.08,Shipped,1
36703,ORD036703,2955,73,5,2026-07-09,365664.79000000004,Delivered,1
36704,ORD036704,864,38,4,2026-01-29,164409.37,Delivered,1
36705,ORD036705,4562,82,2,2025-09-21,21050.66,Delivered,1
36706,ORD036706,2313,19,4,2026-03-10,125878.49,Delivered,1
36707,ORD036707,2895,23,5,2025-12-06,43261.75,Shipped,1
36708,ORD036708,3281,34,3,2026-01-29,8423.86,Pending,1
36709,ORD036709,3734,73,1,2026-02-23,26961.71,Delivered,1
36710,ORD036710,3896,90,3,2026-01-09,299596.72,Delivered,1
36711,ORD036711,4481,30,4,2025-08-13,43261.75,Processing,1
36712,ORD036712,1958,3,2,2025-11-01,120964.6,Pending,1
36713,ORD036713,1290,59,3,2025-11-17,173491.65,Delivered,1
36714,ORD036714,3358,62,3,2026-02-28,592155.59,Delivered,1
36715,ORD036715,942,70,1,2025-10-23,53896.899999999994,Processing,1
36716,ORD036716,3645,42,1,2026-05-13,150403.34,Shipped,1
36717,ORD036717,825,85,4,2025-08-20,425686.33,Delivered,1
36718,ORD036718,664,57,2,2025-11-11,289972.17,Pending,1
36719,ORD036719,1278,4,2,2026-05-29,378992.22,Processing,1
36720,ORD036720,3865,78,4,2025-10-24,129577.88,Delivered,1
36721,ORD036721,4873,78,5,2025-10-28,286207.55000000005,Pending,1
36722,ORD036722,2046,12,3,2025-11-16,164637.99,Pending,1
36723,ORD036723,3787,55,1,2025-11-13,172877.06,Shipped,1
36724,ORD036724,3210,67,3,2025-08-08,90026.66,Pending,1
36725,ORD036725,923,90,3,2025-10-09,345473.01,Shipped,1
36726,ORD036726,906,21,1,2025-09-03,21821.95,Delivered,1
36727,ORD036727,465,3,5,2025-11-22,77425.23,Processing,1
36728,ORD036728,4157,69,5,2025-09-16,67103.43,Shipped,1
36729,ORD036729,2503,25,4,2026-06-10,214235.99,Delivered,1
36730,ORD036730,3091,34,5,2026-05-01,17216.85,Shipped,1
36731,ORD036731,2095,57,4,2025-08-10,38973.2,Delivered,1
36732,ORD036732,2636,45,3,2026-05-02,15023.28,Delivered,1
36733,ORD036733,263,91,4,2025-11-21,218509.58,Processing,1
36734,ORD036734,476,100,3,2025-12-01,315324.06,Pending,1
36735,ORD036735,1888,9,5,2025-10-20,30123.74,Shipped,1
36736,ORD036736,2773,31,3,2026-07-13,383138.26,Pending,1
36737,ORD036737,3336,1,4,2026-02-12,215888.66999999998,Pending,1
36738,ORD036738,2343,7,3,2026-02-07,121670.9,Shipped,1
36739,ORD036739,3435,43,3,2025-12-01,324107.39,Processing,1
36740,ORD036740,3449,28,1,2026-04-30,69799.61,Shipped,1
36741,ORD036741,1936,45,5,2025-10-13,403967.26,Shipped,1
36742,ORD036742,4197,80,4,2026-03-19,84613.17000000001,Delivered,1
36743,ORD036743,1998,72,5,2025-09-30,176419.07,Delivered,1
36744,ORD036744,1192,31,3,2026-03-30,134521.2,Pending,1
36745,ORD036745,3413,71,2,2025-12-12,32748.12,Shipped,1
36746,ORD036746,1101,33,3,2025-11-08,20656.76,Processing,1
36747,ORD036747,1220,62,1,2026-04-06,104721.58,Processing,1
36748,ORD036748,647,66,2,2025-11-27,240137.8,Pending,1
36749,ORD036749,1049,66,5,2025-08-30,251696.18,Processing,1
36750,ORD036750,336,91,3,2025-09-30,351148.9,Pending,1
36751,ORD036751,4501,22,4,2025-12-26,96463.84,Shipped,1
36752,ORD036752,4150,64,2,2026-03-24,288517.98,Shipped,1
36753,ORD036753,2305,83,2,2025-08-11,558340.17,Shipped,1
36754,ORD036754,3426,27,1,2025-11-05,469344.42,Pending,1
36755,ORD036755,3195,49,2,2026-06-10,50367.06,Shipped,1
36756,ORD036756,785,51,2,2026-03-07,66528.51000000001,Pending,1
36757,ORD036757,4491,45,4,2025-07-17,142699.47999999998,Delivered,1
36758,ORD036758,3437,89,1,2026-02-09,494201.5,Processing,1
36759,ORD036759,4611,31,2,2025-10-09,127414.49,Pending,1
36760,ORD036760,4460,95,4,2026-03-31,314248.8,Shipped,1
36761,ORD036761,1170,74,5,2025-11-14,455574.97,Pending,1
36762,ORD036762,3181,58,1,2026-01-01,134394.82,Shipped,1
36763,ORD036763,3994,71,2,2026-02-17,22364.67,Delivered,1
36764,ORD036764,3152,59,3,2026-02-10,223391.29,Pending,1
36765,ORD036765,4225,32,2,2026-03-08,308892.22,Pending,1
36766,ORD036766,1071,39,4,2026-04-07,459057.19,Shipped,1
36767,ORD036767,858,13,5,2025-10-03,36697.8,Shipped,1
36768,ORD036768,256,61,2,2025-07-16,18561.6,Pending,1
36769,ORD036769,4763,44,3,2025-07-31,22923.07,Shipped,1
36770,ORD036770,451,59,3,2026-01-21,245273.81,Pending,1
36771,ORD036771,1836,50,1,2026-03-14,115302.03,Delivered,1
36772,ORD036772,1726,54,5,2025-07-17,74514.34999999999,Processing,1
36773,ORD036773,293,48,2,2025-12-12,283291.26,Pending,1
36774,ORD036774,3857,66,2,2025-11-15,182435.22,Processing,1
36775,ORD036775,4394,21,5,2025-07-15,280524.39,Delivered,1
36776,ORD036776,1946,94,4,2025-10-15,358165.01,Delivered,1
36777,ORD036777,3693,61,2,2026-01-24,117858.25,Pending,1
36778,ORD036778,2093,22,2,2026-05-16,670491.77,Pending,1
36779,ORD036779,2277,62,5,2025-09-30,242788.22,Pending,1
36780,ORD036780,863,100,1,2026-07-07,296388.43,Delivered,1
36781,ORD036781,2682,6,3,2025-08-19,289279.05,Pending,1
36782,ORD036782,1373,25,5,2025-11-24,18834.14,Processing,1
36783,ORD036783,4593,27,3,2026-02-09,141028.65,Processing,1
36784,ORD036784,1587,9,4,2026-04-04,451433.13,Pending,1
36785,ORD036785,3923,91,1,2025-10-29,10336.32,Delivered,1
36786,ORD036786,571,1,5,2026-06-08,75135.66,Delivered,1
36787,ORD036787,1549,22,4,2025-08-22,96268.28,Pending,1
36788,ORD036788,4245,47,4,2026-01-03,16335.4,Pending,1
36789,ORD036789,3831,34,1,2025-09-29,249191.6,Processing,1
36790,ORD036790,4305,15,2,2026-06-30,6333.18,Pending,1
36791,ORD036791,4570,49,3,2025-10-26,317449.2,Delivered,1
36792,ORD036792,3317,1,5,2026-04-23,100502.82,Processing,1
36793,ORD036793,2650,66,1,2025-08-12,7156.28,Pending,1
36794,ORD036794,1405,27,3,2026-04-20,47864.97,Pending,1
36795,ORD036795,158,21,2,2026-02-03,585719.0499999999,Pending,1
36796,ORD036796,2299,1,1,2026-06-03,291819.76,Shipped,1
36797,ORD036797,2525,29,5,2025-08-22,124034.53,Shipped,1
36798,ORD036798,401,75,3,2025-09-29,249267.40000000002,Pending,1
36799,ORD036799,4348,86,1,2025-08-09,229963.07,Shipped,1
36800,ORD036800,3362,94,5,2026-02-25,627110.79,Shipped,1
36801,ORD036801,1989,25,5,2025-10-07,298555.05,Delivered,1
36802,ORD036802,872,70,1,2025-08-24,52555.16,Delivered,1
36803,ORD036803,3742,12,3,2026-02-13,77727.05,Delivered,1
36804,ORD036804,915,82,2,2026-05-06,68575.45000000001,Processing,1
36805,ORD036805,1763,54,4,2025-09-24,44689.32,Shipped,1
36806,ORD036806,3629,47,2,2026-06-04,261984.08000000002,Shipped,1
36807,ORD036807,2323,88,3,2026-05-10,18097.72,Shipped,1
36808,ORD036808,749,58,2,2025-08-07,43344.8,Processing,1
36809,ORD036809,3081,34,4,2026-01-21,239946.71999999997,Pending,1
36810,ORD036810,813,26,5,2026-06-11,333320.39,Delivered,1
36811,ORD036811,3952,86,2,2025-08-15,41293.36,Processing,1
36812,ORD036812,3847,74,4,2025-10-27,74016.04,Delivered,1
36813,ORD036813,1569,98,4,2025-11-07,77415.09999999999,Delivered,1
36814,ORD036814,366,24,4,2026-03-06,2260.38,Pending,1
36815,ORD036815,3014,84,1,2025-12-07,114994.82,Delivered,1
36816,ORD036816,1162,53,4,2025-12-19,3202.17,Processing,1
36817,ORD036817,1197,76,5,2025-10-13,533921.41,Delivered,1
36818,ORD036818,696,43,3,2026-06-10,90191.67,Processing,1
36819,ORD036819,4534,60,1,2025-10-22,244704.39,Delivered,1
36820,ORD036820,179,82,2,2026-03-29,10637.8,Pending,1
36821,ORD036821,4302,81,5,2025-12-22,355108.58,Processing,1
36822,ORD036822,2744,64,4,2025-11-26,33086.52,Shipped,1
36823,ORD036823,762,51,4,2026-03-23,87396.44,Shipped,1
36824,ORD036824,4316,78,1,2026-03-25,50869.66,Processing,1
36825,ORD036825,27,40,4,2025-11-16,107587.84,Delivered,1
36826,ORD036826,4044,91,3,2025-08-14,217040.5,Shipped,1
36827,ORD036827,2962,96,2,2026-01-11,66596.44,Shipped,1
36828,ORD036828,1209,3,3,2026-03-09,109808.88,Delivered,1
36829,ORD036829,4296,67,5,2025-08-01,319687.05,Pending,1
36830,ORD036830,4438,36,1,2026-01-10,29197.18,Processing,1
36831,ORD036831,317,14,5,2026-03-29,140753.81,Shipped,1
36832,ORD036832,2466,97,5,2025-12-12,82918.25,Delivered,1
36833,ORD036833,1493,10,2,2026-06-15,18510.68,Shipped,1
36834,ORD036834,1066,43,2,2025-07-25,344034.32,Shipped,1
36835,ORD036835,514,99,3,2025-11-05,382242.38999999996,Shipped,1
36836,ORD036836,1542,81,2,2026-06-13,141071.59,Pending,1
36837,ORD036837,3629,42,5,2025-12-13,7405.71,Delivered,1
36838,ORD036838,4094,6,3,2026-07-12,185686.48,Processing,1
36839,ORD036839,2365,85,4,2025-09-23,581226.23,Delivered,1
36840,ORD036840,4501,63,3,2026-03-17,14782.69,Pending,1
36841,ORD036841,1647,11,5,2026-05-02,46813.62,Processing,1
36842,ORD036842,4684,23,4,2026-01-22,252591.16,Processing,1
36843,ORD036843,2352,68,2,2026-06-04,626849.19,Delivered,1
36844,ORD036844,3491,84,3,2026-01-06,424361.67,Shipped,1
36845,ORD036845,2761,45,3,2026-02-27,233576.49,Shipped,1
36846,ORD036846,1766,91,5,2025-09-29,344050.82,Pending,1
36847,ORD036847,8,46,3,2025-08-28,115984.38,Delivered,1
36848,ORD036848,177,95,5,2025-07-19,682108.62,Pending,1
36849,ORD036849,578,66,3,2026-03-20,39577.0,Delivered,1
36850,ORD036850,3286,34,1,2025-11-29,499499.38,Delivered,1
36851,ORD036851,4909,6,3,2026-03-29,96423.44,Processing,1
36852,ORD036852,2627,40,2,2026-05-25,18050.64,Pending,1
36853,ORD036853,1600,45,3,2026-01-27,78116.28,Shipped,1
36854,ORD036854,70,100,2,2025-08-30,42688.12,Shipped,1
36855,ORD036855,4175,37,1,2026-06-09,181124.40000000002,Delivered,1
36856,ORD036856,3667,43,3,2025-12-26,58515.48,Processing,1
36857,ORD036857,1030,39,5,2026-06-26,109007.01000000001,Pending,1
36858,ORD036858,1530,51,5,2026-05-19,106943.9,Shipped,1
36859,ORD036859,1522,79,1,2026-06-05,776938.31,Shipped,1
36860,ORD036860,796,37,5,2025-12-18,157569.68,Processing,1
36861,ORD036861,1366,63,5,2026-01-11,33893.6,Shipped,1
36862,ORD036862,3184,91,4,2025-11-01,84836.22,Pending,1
36863,ORD036863,4316,62,3,2026-02-22,6154.92,Delivered,1
36864,ORD036864,693,43,1,2026-06-13,135981.96,Shipped,1
36865,ORD036865,65,55,1,2026-04-28,2630.24,Delivered,1
36866,ORD036866,2082,31,3,2026-02-07,99803.8,Shipped,1
36867,ORD036867,593,49,1,2025-09-05,91053.12,Processing,1
36868,ORD036868,4288,93,2,2026-04-23,102144.36,Delivered,1
36869,ORD036869,940,13,4,2026-05-04,158488.31,Shipped,1
36870,ORD036870,3351,76,4,2025-09-19,298610.97,Delivered,1
36871,ORD036871,1528,54,3,2025-12-10,78577.31,Processing,1
36872,ORD036872,598,7,5,2026-04-09,324215.92,Pending,1
36873,ORD036873,3808,23,3,2026-07-12,155221.27000000002,Shipped,1
36874,ORD036874,888,6,1,2026-06-12,151644.34999999998,Processing,1
36875,ORD036875,1723,47,2,2026-01-26,735853.6799999999,Processing,1
36876,ORD036876,2866,22,5,2026-06-24,200298.62,Pending,1
36877,ORD036877,4104,56,5,2026-01-28,167958.59,Pending,1
36878,ORD036878,4326,23,1,2025-10-29,27561.04,Processing,1
36879,ORD036879,941,82,2,2025-12-18,17614.53,Shipped,1
36880,ORD036880,1298,97,5,2025-09-13,254895.97,Delivered,1
36881,ORD036881,63,42,1,2026-03-03,243963.03999999998,Delivered,1
36882,ORD036882,4883,90,2,2026-03-09,33555.11,Processing,1
36883,ORD036883,1138,23,1,2025-11-07,629067.97,Pending,1
36884,ORD036884,40,82,2,2025-10-20,505717.57999999996,Delivered,1
36885,ORD036885,4641,97,2,2025-11-04,391845.86,Delivered,1
36886,ORD036886,1850,21,1,2025-08-25,169914.47999999998,Processing,1
36887,ORD036887,4500,38,3,2026-04-01,9232.38,Pending,1
36888,ORD036888,320,93,3,2025-08-24,243160.53999999998,Shipped,1
36889,ORD036889,4671,37,2,2026-04-12,39158.56,Pending,1
36890,ORD036890,71,21,3,2025-11-24,330103.21,Delivered,1
36891,ORD036891,144,67,4,2025-08-15,398453.54000000004,Pending,1
36892,ORD036892,2452,17,3,2026-02-27,833918.3200000001,Delivered,1
36893,ORD036893,1641,86,4,2025-10-15,109602.56,Delivered,1
36894,ORD036894,4504,57,5,2025-12-07,5650.95,Pending,1
36895,ORD036895,1139,19,3,2026-05-09,290659.38,Pending,1
36896,ORD036896,520,27,2,2026-02-10,110191.55,Processing,1
36897,ORD036897,4714,88,3,2025-09-20,367157.49,Delivered,1
36898,ORD036898,4889,56,3,2025-08-16,85489.54000000001,Pending,1
36899,ORD036899,3071,87,5,2026-02-06,18542.3,Pending,1
36900,ORD036900,1010,57,1,2025-12-16,153971.3,Delivered,1
36901,ORD036901,3225,83,5,2026-02-05,188284.09,Processing,1
36902,ORD036902,2543,60,1,2025-10-16,330038.07999999996,Processing,1
36903,ORD036903,1975,46,5,2025-08-09,435528.36,Pending,1
36904,ORD036904,1062,87,3,2026-07-01,313896.41,Shipped,1
36905,ORD036905,1733,90,5,2025-11-24,176527.96,Delivered,1
36906,ORD036906,4634,42,5,2025-09-11,617099.42,Processing,1
36907,ORD036907,872,42,1,2025-12-31,95899.42,Delivered,1
36908,ORD036908,2459,96,4,2025-11-06,291344.25,Delivered,1
36909,ORD036909,878,10,3,2025-09-07,430266.04,Pending,1
36910,ORD036910,4543,93,5,2026-02-27,76356.76000000001,Processing,1
36911,ORD036911,274,43,3,2025-12-20,78797.68,Delivered,1
36912,ORD036912,1240,45,1,2025-10-15,57260.44,Shipped,1
36913,ORD036913,1858,91,5,2026-02-03,206271.83000000002,Delivered,1
36914,ORD036914,277,16,3,2025-08-13,105870.38,Processing,1
36915,ORD036915,196,57,4,2026-06-25,118478.0,Delivered,1
36916,ORD036916,4678,98,5,2026-04-09,230002.32,Pending,1
36917,ORD036917,1912,56,3,2026-07-08,146736.27,Processing,1
36918,ORD036918,1803,67,1,2025-10-24,86275.47,Shipped,1
36919,ORD036919,4391,4,1,2026-07-10,231061.18,Processing,1
36920,ORD036920,3720,19,2,2025-12-14,288309.68,Shipped,1
36921,ORD036921,2833,99,4,2025-10-18,213397.63999999998,Shipped,1
36922,ORD036922,4695,73,4,2026-04-29,248680.66999999998,Delivered,1
36923,ORD036923,4269,95,2,2025-11-16,4222.12,Pending,1
36924,ORD036924,2247,89,2,2026-07-01,252564.11000000002,Pending,1
36925,ORD036925,2149,91,2,2025-11-18,211695.94,Delivered,1
36926,ORD036926,3271,86,3,2026-05-21,100490.84,Shipped,1
36927,ORD036927,3688,64,3,2025-11-02,51243.7,Processing,1
36928,ORD036928,2767,55,2,2026-01-20,38200.12,Pending,1
36929,ORD036929,3830,2,5,2025-11-08,581207.22,Shipped,1
36930,ORD036930,3185,72,4,2025-11-25,26611.980000000003,Shipped,1
36931,ORD036931,3936,12,3,2026-03-20,541068.85,Shipped,1
36932,ORD036932,920,14,5,2026-03-04,3355.4,Shipped,1
36933,ORD036933,4930,83,4,2026-02-01,24618.14,Shipped,1
36934,ORD036934,1392,28,2,2025-08-22,257170.22,Shipped,1
36935,ORD036935,4419,96,5,2026-01-20,51140.19,Processing,1
36936,ORD036936,1524,11,1,2025-07-14,102124.18,Shipped,1
36937,ORD036937,1958,25,3,2026-03-20,321748.88,Shipped,1
36938,ORD036938,1441,9,1,2026-02-25,38450.9,Processing,1
36939,ORD036939,4324,5,4,2026-01-07,65324.65,Pending,1
36940,ORD036940,1082,20,3,2026-04-11,187168.03,Shipped,1
36941,ORD036941,3538,84,3,2026-02-17,507490.48,Shipped,1
36942,ORD036942,1980,72,4,2026-06-01,250386.6,Shipped,1
36943,ORD036943,1340,25,2,2026-01-13,299783.41,Processing,1
36944,ORD036944,3071,92,1,2025-11-18,288201.24,Processing,1
36945,ORD036945,381,41,2,2025-12-15,546387.64,Processing,1
36946,ORD036946,2424,1,3,2026-02-19,50822.65,Processing,1
36947,ORD036947,282,21,5,2025-11-06,351557.94,Processing,1
36948,ORD036948,4484,90,4,2025-09-14,27503.35,Shipped,1
36949,ORD036949,4817,73,1,2026-01-22,425856.11,Pending,1
36950,ORD036950,546,64,2,2026-06-19,233058.74,Shipped,1
36951,ORD036951,749,40,2,2026-05-19,74393.25,Pending,1
36952,ORD036952,3191,72,5,2026-01-08,167207.75,Processing,1
36953,ORD036953,3176,58,2,2025-10-31,88063.62999999999,Processing,1
36954,ORD036954,2752,9,5,2026-01-25,47250.88,Processing,1
36955,ORD036955,3952,90,5,2025-11-30,334269.37,Processing,1
36956,ORD036956,2548,5,3,2025-08-03,183850.16,Pending,1
36957,ORD036957,1713,12,4,2025-11-06,276739.41,Shipped,1
36958,ORD036958,4458,52,5,2025-11-12,187932.0,Processing,1
36959,ORD036959,4666,97,2,2026-03-26,54775.8,Pending,1
36960,ORD036960,487,45,5,2026-04-22,385668.31,Processing,1
36961,ORD036961,2974,4,5,2026-02-19,51087.2,Delivered,1
36962,ORD036962,494,91,4,2026-01-06,95567.0,Processing,1
36963,ORD036963,4213,99,1,2026-01-23,236256.16,Pending,1
36964,ORD036964,2358,42,4,2026-01-23,31141.41,Delivered,1
36965,ORD036965,3755,1,3,2026-02-14,10303.1,Delivered,1
36966,ORD036966,1459,99,3,2026-01-05,72601.3,Delivered,1
36967,ORD036967,1447,89,3,2025-09-24,359346.32,Delivered,1
36968,ORD036968,2334,18,3,2025-09-03,214482.47,Pending,1
36969,ORD036969,2735,2,1,2025-12-09,503542.55,Shipped,1
36970,ORD036970,3507,1,3,2026-04-08,380660.92,Processing,1
36971,ORD036971,4205,73,4,2026-02-01,489252.44,Pending,1
36972,ORD036972,2271,80,1,2026-06-24,24509.96,Processing,1
36973,ORD036973,2927,88,5,2025-11-09,293439.1,Delivered,1
36974,ORD036974,2471,59,2,2025-12-18,360501.19999999995,Pending,1
36975,ORD036975,243,47,3,2026-06-12,144926.96000000002,Processing,1
36976,ORD036976,1088,68,5,2025-12-10,19186.15,Pending,1
36977,ORD036977,4532,27,5,2026-01-13,18257.07,Pending,1
36978,ORD036978,560,4,3,2026-04-02,262870.29,Pending,1
36979,ORD036979,3055,46,3,2026-06-09,106542.98,Pending,1
36980,ORD036980,2002,18,5,2026-05-05,102681.33,Shipped,1
36981,ORD036981,1396,88,4,2026-01-05,4345.47,Processing,1
36982,ORD036982,604,43,3,2025-11-09,678007.37,Processing,1
36983,ORD036983,3767,63,2,2026-06-14,64125.54000000001,Processing,1
36984,ORD036984,2048,46,1,2025-11-09,63748.21000000001,Delivered,1
36985,ORD036985,65,17,4,2025-11-28,94336.46,Pending,1
36986,ORD036986,2965,59,2,2025-12-20,97968.04000000001,Shipped,1
36987,ORD036987,1821,71,4,2026-04-28,172668.94,Pending,1
36988,ORD036988,3949,90,2,2026-05-17,139017.16999999998,Delivered,1
36989,ORD036989,1075,41,5,2026-02-03,311373.12,Processing,1
36990,ORD036990,2327,65,4,2026-01-26,24470.4,Pending,1
36991,ORD036991,3049,9,4,2026-06-24,108716.76,Shipped,1
36992,ORD036992,2577,6,4,2025-12-24,103794.44,Shipped,1
36993,ORD036993,3522,50,1,2026-03-27,191301.66,Delivered,1
36994,ORD036994,3557,94,3,2025-09-24,76734.06,Shipped,1
36995,ORD036995,2429,31,2,2026-03-17,553528.62,Pending,1
36996,ORD036996,3312,90,5,2026-06-19,10932.15,Pending,1
36997,ORD036997,3452,66,4,2025-11-06,15898.36,Delivered,1
36998,ORD036998,3862,84,1,2026-01-23,108674.34,Shipped,1
36999,ORD036999,3811,42,4,2025-08-07,289110.63,Delivered,1
37000,ORD037000,2492,6,3,2026-03-30,413373.46,Delivered,1
37001,ORD037001,2929,83,2,2026-02-08,42967.85,Processing,1
37002,ORD037002,3944,85,2,2026-02-16,48250.350000000006,Delivered,1
37003,ORD037003,4432,87,4,2026-02-08,77736.4,Pending,1
37004,ORD037004,719,21,3,2025-08-24,80690.88,Pending,1
37005,ORD037005,1928,54,3,2025-10-05,31174.649999999998,Shipped,1
37006,ORD037006,1486,19,1,2026-06-24,372588.36,Delivered,1
37007,ORD037007,1629,75,1,2025-11-29,537495.44,Pending,1
37008,ORD037008,353,36,3,2025-11-08,280259.4,Processing,1
37009,ORD037009,151,62,1,2026-01-31,113143.2,Delivered,1
37010,ORD037010,1372,48,4,2025-10-27,22762.68,Pending,1
37011,ORD037011,3384,76,1,2026-02-11,195279.49,Shipped,1
37012,ORD037012,3580,90,5,2026-06-10,90505.54,Shipped,1
37013,ORD037013,4297,40,5,2025-11-11,247975.37,Delivered,1
37014,ORD037014,2999,8,3,2025-09-03,59396.600000000006,Delivered,1
37015,ORD037015,190,23,1,2025-11-19,94427.83,Shipped,1
37016,ORD037016,2932,23,3,2025-07-25,38840.92,Shipped,1
37017,ORD037017,4904,8,1,2025-12-15,82175.64,Processing,1
37018,ORD037018,4376,98,5,2026-03-10,369111.92000000004,Shipped,1
37019,ORD037019,1117,81,5,2026-05-21,598786.24,Shipped,1
37020,ORD037020,1030,8,4,2026-03-25,94572.44,Shipped,1
37021,ORD037021,731,4,3,2026-05-19,65334.64,Shipped,1
37022,ORD037022,1803,57,2,2026-03-11,80156.01,Processing,1
37023,ORD037023,842,95,3,2026-05-22,64046.33,Pending,1
37024,ORD037024,3590,9,4,2026-04-23,778360.37,Delivered,1
37025,ORD037025,2285,76,4,2025-09-29,172485.7,Delivered,1
37026,ORD037026,4382,53,5,2026-07-11,149626.59,Shipped,1
37027,ORD037027,2794,10,4,2026-06-17,21584.94,Pending,1
37028,ORD037028,1437,69,2,2025-11-15,129883.06,Processing,1
37029,ORD037029,502,4,1,2025-10-08,246502.91,Delivered,1
37030,ORD037030,2440,36,2,2026-03-07,136456.31,Shipped,1
37031,ORD037031,3133,89,5,2025-12-02,363967.68999999994,Shipped,1
37032,ORD037032,223,19,4,2026-03-06,41523.14,Pending,1
37033,ORD037033,230,28,2,2025-11-23,111167.82,Pending,1
37034,ORD037034,220,82,4,2026-03-23,234181.47999999998,Processing,1
37035,ORD037035,1711,46,5,2026-01-05,25076.46,Processing,1
37036,ORD037036,1017,59,2,2025-11-02,174224.92,Shipped,1
37037,ORD037037,2123,10,1,2026-03-10,528356.25,Shipped,1
37038,ORD037038,1971,75,1,2025-08-25,19238.65,Pending,1
37039,ORD037039,1868,53,1,2025-07-27,59796.91,Shipped,1
37040,ORD037040,3292,81,5,2025-11-07,526009.3099999999,Delivered,1
37041,ORD037041,3621,26,3,2026-06-10,28086.21,Delivered,1
37042,ORD037042,1884,1,1,2026-03-15,803180.49,Pending,1
37043,ORD037043,1613,76,2,2025-11-15,438418.75,Shipped,1
37044,ORD037044,3613,78,2,2025-11-26,293736.97,Processing,1
37045,ORD037045,3125,36,3,2026-06-10,54193.630000000005,Pending,1
37046,ORD037046,408,37,5,2025-08-11,118569.36,Processing,1
37047,ORD037047,417,73,2,2026-01-21,423386.6,Pending,1
37048,ORD037048,435,73,2,2026-03-23,164106.64,Delivered,1
37049,ORD037049,2196,44,1,2026-05-20,177217.68,Processing,1
37050,ORD037050,2342,53,4,2025-11-26,2585.75,Shipped,1
37051,ORD037051,3133,76,5,2025-08-15,94395.35999999999,Processing,1
37052,ORD037052,2975,20,2,2025-08-13,196009.43,Pending,1
37053,ORD037053,290,89,3,2026-05-23,759595.26,Pending,1
37054,ORD037054,3788,62,1,2026-07-11,183323.04,Processing,1
37055,ORD037055,881,23,4,2025-09-20,404751.64,Pending,1
37056,ORD037056,908,90,1,2026-03-17,124851.44,Delivered,1
37057,ORD037057,3765,51,1,2026-06-26,876068.9299999999,Processing,1
37058,ORD037058,2417,75,3,2025-10-05,532860.0499999999,Pending,1
37059,ORD037059,3725,97,1,2025-08-15,4912.4,Pending,1
37060,ORD037060,1169,2,1,2025-08-05,81619.14,Pending,1
37061,ORD037061,4516,2,5,2026-06-10,93875.4,Processing,1
37062,ORD037062,4566,82,5,2025-09-02,566271.38,Pending,1
37063,ORD037063,4570,58,4,2026-05-30,123038.98999999999,Delivered,1
37064,ORD037064,3065,69,1,2025-11-17,148944.07,Pending,1
37065,ORD037065,96,74,4,2026-06-26,63361.74,Delivered,1
37066,ORD037066,3562,28,1,2026-05-21,8444.24,Shipped,1
37067,ORD037067,2,59,2,2026-07-10,114851.48000000001,Pending,1
37068,ORD037068,924,87,5,2026-02-12,135750.03999999998,Delivered,1
37069,ORD037069,352,82,3,2026-04-30,160156.64,Processing,1
37070,ORD037070,4460,81,5,2025-11-11,16986.93,Pending,1
37071,ORD037071,554,87,2,2025-10-18,348378.13,Processing,1
37072,ORD037072,1969,12,2,2025-08-13,40452.03,Shipped,1
37073,ORD037073,2252,70,2,2025-12-06,264388.7,Processing,1
37074,ORD037074,2332,14,1,2025-11-19,635253.91,Pending,1
37075,ORD037075,3862,33,4,2026-01-04,48972.7,Processing,1
37076,ORD037076,2106,24,5,2025-09-03,135330.51,Processing,1
37077,ORD037077,2863,100,5,2025-12-30,42256.42,Pending,1
37078,ORD037078,4077,32,1,2026-06-15,232036.56,Shipped,1
37079,ORD037079,868,56,2,2025-12-10,366462.0,Shipped,1
37080,ORD037080,2345,50,5,2025-10-27,11933.6,Processing,1
37081,ORD037081,853,47,4,2025-10-18,743432.0,Delivered,1
37082,ORD037082,2900,96,2,2025-12-06,545584.92,Processing,1
37083,ORD037083,1648,34,1,2026-06-20,321054.22,Shipped,1
