Discount_ID,Order_ID,Discount_Type,Discount_Value,Discount_Reason,Created_Date
8303,3122,New Customer,16006.25,New Customer Applied,2026-07-20
8304,20118,Corporate Discount,18947.73,Corporate Discount Applied,2026-07-20
8305,20877,Seasonal Offer,33109.07,Seasonal Offer Applied,2026-07-20
8306,45663,Corporate Discount,16922.91,Corporate Discount Applied,2026-07-20
8307,672,Corporate Discount,39423.12,Corporate Discount Applied,2026-07-20
8308,3658,Festival Offer,47414.92,Festival Offer Applied,2026-07-20
8309,41294,Promotional Campaign,55561.02,Promotional Campaign Applied,2026-07-20
8310,49228,New Customer,125851.08,New Customer Applied,2026-07-20
8311,6033,Promotional Campaign,22018.36,Promotional Campaign Applied,2026-07-20
8312,17203,New Customer,5056.59,New Customer Applied,2026-07-20
8313,28277,Promotional Campaign,5712.86,Promotional Campaign Applied,2026-07-20
8314,11394,Festival Offer,7859.7,Festival Offer Applied,2026-07-20
8315,46971,Seasonal Offer,49940.42,Seasonal Offer Applied,2026-07-20
8316,42754,Corporate Discount,2612.06,Corporate Discount Applied,2026-07-20
8317,17412,Festival Offer,17123.64,Festival Offer Applied,2026-07-20
8318,38908,Festival Offer,66998.12,Festival Offer Applied,2026-07-20
8319,30631,Festival Offer,7124.68,Festival Offer Applied,2026-07-20
8320,36913,Corporate Discount,36983.03,Corporate Discount Applied,2026-07-20
8321,37536,Festival Offer,4544.98,Festival Offer Applied,2026-07-20
8322,43889,Festival Offer,9614.13,Festival Offer Applied,2026-07-20
8323,11304,Seasonal Offer,28937.55,Seasonal Offer Applied,2026-07-20
8324,1277,Corporate Discount,56925.92,Corporate Discount Applied,2026-07-20
8325,2831,Corporate Discount,99.61,Corporate Discount Applied,2026-07-20
8326,9144,Corporate Discount,922.83,Corporate Discount Applied,2026-07-20
8327,22079,Seasonal Offer,10515.65,Seasonal Offer Applied,2026-07-20
8328,44113,Seasonal Offer,26773.21,Seasonal Offer Applied,2026-07-20
8329,14953,Festival Offer,96789.58,Festival Offer Applied,2026-07-20
8330,5718,Corporate Discount,3501.4,Corporate Discount Applied,2026-07-20
8331,36161,Promotional Campaign,3519.38,Promotional Campaign Applied,2026-07-20
8332,25292,Promotional Campaign,12292.96,Promotional Campaign Applied,2026-07-20
8333,5749,Promotional Campaign,31651.2,Promotional Campaign Applied,2026-07-20
8334,49726,Festival Offer,11010.93,Festival Offer Applied,2026-07-20
8335,11063,Corporate Discount,143070.93,Corporate Discount Applied,2026-07-20
8336,11859,Corporate Discount,33903.12,Corporate Discount Applied,2026-07-20
8337,3775,Promotional Campaign,38213.71,Promotional Campaign Applied,2026-07-20
8338,41981,Corporate Discount,13878.05,Corporate Discount Applied,2026-07-20
8339,14580,Corporate Discount,70853.39,Corporate Discount Applied,2026-07-20
8340,48310,Festival Offer,75744.97,Festival Offer Applied,2026-07-20
8341,26850,New Customer,57892.74,New Customer Applied,2026-07-20
8342,10824,Festival Offer,14729.84,Festival Offer Applied,2026-07-20
8343,32362,Corporate Discount,14009.4,Corporate Discount Applied,2026-07-20
8344,33719,Festival Offer,4465.38,Festival Offer Applied,2026-07-20
8345,39977,Promotional Campaign,12023.63,Promotional Campaign Applied,2026-07-20
8346,41565,Corporate Discount,38764.97,Corporate Discount Applied,2026-07-20
8347,40399,Corporate Discount,19734.68,Corporate Discount Applied,2026-07-20
8348,10459,Promotional Campaign,47100.57,Promotional Campaign Applied,2026-07-20
8349,31905,Promotional Campaign,7236.1,Promotional Campaign Applied,2026-07-20
8350,3981,Festival Offer,33737.18,Festival Offer Applied,2026-07-20
8351,8792,New Customer,3108.16,New Customer Applied,2026-07-20
8352,28099,New Customer,15198.27,New Customer Applied,2026-07-20
8353,42025,Seasonal Offer,31248.71,Seasonal Offer Applied,2026-07-20
8354,48666,Promotional Campaign,20720.24,Promotional Campaign Applied,2026-07-20
8355,38692,Festival Offer,27477.41,Festival Offer Applied,2026-07-20
8356,38956,Corporate Discount,12520.46,Corporate Discount Applied,2026-07-20
8357,40645,Festival Offer,1930.6,Festival Offer Applied,2026-07-20
8358,14307,Seasonal Offer,12608.11,Seasonal Offer Applied,2026-07-20
8359,42793,Seasonal Offer,23858.0,Seasonal Offer Applied,2026-07-20
8360,39253,Promotional Campaign,2822.47,Promotional Campaign Applied,2026-07-20
8361,6443,Corporate Discount,34502.2,Corporate Discount Applied,2026-07-20
8362,38558,New Customer,10961.01,New Customer Applied,2026-07-20
8363,11669,Corporate Discount,57890.33,Corporate Discount Applied,2026-07-20
8364,18299,Seasonal Offer,19988.56,Seasonal Offer Applied,2026-07-20
8365,5915,Promotional Campaign,114937.34,Promotional Campaign Applied,2026-07-20
8366,20874,Festival Offer,121886.91,Festival Offer Applied,2026-07-20
8367,5767,New Customer,22708.06,New Customer Applied,2026-07-20
8368,40835,Corporate Discount,9172.21,Corporate Discount Applied,2026-07-20
8369,45800,Seasonal Offer,14843.56,Seasonal Offer Applied,2026-07-20
8370,14025,Corporate Discount,2012.91,Corporate Discount Applied,2026-07-20
8371,48164,Corporate Discount,40186.65,Corporate Discount Applied,2026-07-20
8372,12330,New Customer,12478.8,New Customer Applied,2026-07-20
8373,46875,Corporate Discount,5871.67,Corporate Discount Applied,2026-07-20
8374,45060,Promotional Campaign,8671.78,Promotional Campaign Applied,2026-07-20
8375,32051,Promotional Campaign,7726.12,Promotional Campaign Applied,2026-07-20
8376,19308,Corporate Discount,14584.64,Corporate Discount Applied,2026-07-20
8377,845,Festival Offer,30849.22,Festival Offer Applied,2026-07-20
8378,26524,Promotional Campaign,35651.87,Promotional Campaign Applied,2026-07-20
8379,5776,Seasonal Offer,17600.88,Seasonal Offer Applied,2026-07-20
8380,43453,New Customer,142170.11,New Customer Applied,2026-07-20
8381,39327,Promotional Campaign,14639.98,Promotional Campaign Applied,2026-07-20
8382,32219,Festival Offer,63542.13,Festival Offer Applied,2026-07-20
8383,17938,Promotional Campaign,785.1,Promotional Campaign Applied,2026-07-20
8384,9522,Promotional Campaign,31299.0,Promotional Campaign Applied,2026-07-20
8385,44704,New Customer,16150.94,New Customer Applied,2026-07-20
8386,38298,Festival Offer,13644.87,Festival Offer Applied,2026-07-20
8387,9181,Corporate Discount,12443.15,Corporate Discount Applied,2026-07-20
8388,44777,Seasonal Offer,28842.92,Seasonal Offer Applied,2026-07-20
8389,23439,Promotional Campaign,28593.59,Promotional Campaign Applied,2026-07-20
8390,450,Corporate Discount,2717.66,Corporate Discount Applied,2026-07-20
8391,4692,Promotional Campaign,17409.51,Promotional Campaign Applied,2026-07-20
8392,44392,Seasonal Offer,39019.18,Seasonal Offer Applied,2026-07-20
8393,25400,New Customer,292.01,New Customer Applied,2026-07-20
8394,9525,Seasonal Offer,26513.32,Seasonal Offer Applied,2026-07-20
8395,26542,New Customer,17329.47,New Customer Applied,2026-07-20
8396,1902,Corporate Discount,92685.83,Corporate Discount Applied,2026-07-20
8397,44081,Corporate Discount,7467.82,Corporate Discount Applied,2026-07-20
8398,2160,Corporate Discount,6016.85,Corporate Discount Applied,2026-07-20
8399,46227,Promotional Campaign,11165.88,Promotional Campaign Applied,2026-07-20
8400,16396,Promotional Campaign,5836.23,Promotional Campaign Applied,2026-07-20
8401,40443,Promotional Campaign,5087.63,Promotional Campaign Applied,2026-07-20
8402,40879,New Customer,5506.74,New Customer Applied,2026-07-20
8403,35388,Promotional Campaign,35869.21,Promotional Campaign Applied,2026-07-20
8404,18871,New Customer,11474.86,New Customer Applied,2026-07-20
8405,27287,Corporate Discount,5595.1,Corporate Discount Applied,2026-07-20
8406,35689,Promotional Campaign,6021.44,Promotional Campaign Applied,2026-07-20
8407,26882,Seasonal Offer,4983.16,Seasonal Offer Applied,2026-07-20
8408,35652,Festival Offer,19306.17,Festival Offer Applied,2026-07-20
8409,3222,Festival Offer,32284.6,Festival Offer Applied,2026-07-20
8410,18011,Promotional Campaign,20426.99,Promotional Campaign Applied,2026-07-20
8411,25215,New Customer,4868.65,New Customer Applied,2026-07-20
8412,21259,Corporate Discount,27827.57,Corporate Discount Applied,2026-07-20
8413,1726,Festival Offer,8376.2,Festival Offer Applied,2026-07-20
8414,14721,Festival Offer,133740.4,Festival Offer Applied,2026-07-20
8415,14115,Festival Offer,62827.04,Festival Offer Applied,2026-07-20
8416,27620,Corporate Discount,43688.21,Corporate Discount Applied,2026-07-20
8417,33939,New Customer,4724.69,New Customer Applied,2026-07-20
8418,6404,Corporate Discount,29261.49,Corporate Discount Applied,2026-07-20
8419,11860,Festival Offer,32020.3,Festival Offer Applied,2026-07-20
8420,26943,Festival Offer,1577.31,Festival Offer Applied,2026-07-20
8421,26822,Festival Offer,563.89,Festival Offer Applied,2026-07-20
8422,6268,New Customer,11653.95,New Customer Applied,2026-07-20
8423,24779,Promotional Campaign,2558.51,Promotional Campaign Applied,2026-07-20
8424,23442,Promotional Campaign,45374.86,Promotional Campaign Applied,2026-07-20
8425,49260,Corporate Discount,11135.38,Corporate Discount Applied,2026-07-20
8426,24379,Promotional Campaign,740.63,Promotional Campaign Applied,2026-07-20
8427,2567,Promotional Campaign,10577.77,Promotional Campaign Applied,2026-07-20
8428,2569,Promotional Campaign,61408.66,Promotional Campaign Applied,2026-07-20
8429,28998,New Customer,2917.04,New Customer Applied,2026-07-20
8430,24258,Seasonal Offer,2810.6,Seasonal Offer Applied,2026-07-20
8431,15339,Promotional Campaign,17379.92,Promotional Campaign Applied,2026-07-20
8432,36500,Promotional Campaign,1850.07,Promotional Campaign Applied,2026-07-20
8433,21747,Seasonal Offer,44778.45,Seasonal Offer Applied,2026-07-20
8434,34189,Seasonal Offer,1028.34,Seasonal Offer Applied,2026-07-20
8435,44468,Seasonal Offer,2017.37,Seasonal Offer Applied,2026-07-20
8436,23220,New Customer,33934.68,New Customer Applied,2026-07-20
8437,35228,Promotional Campaign,31330.67,Promotional Campaign Applied,2026-07-20
8438,30041,New Customer,26207.76,New Customer Applied,2026-07-20
8439,48508,Seasonal Offer,39245.0,Seasonal Offer Applied,2026-07-20
8440,9400,Seasonal Offer,36886.08,Seasonal Offer Applied,2026-07-20
8441,12181,Festival Offer,20600.08,Festival Offer Applied,2026-07-20
8442,28825,Festival Offer,6149.22,Festival Offer Applied,2026-07-20
8443,49463,New Customer,22945.43,New Customer Applied,2026-07-20
8444,6086,Festival Offer,4704.11,Festival Offer Applied,2026-07-20
8445,18983,New Customer,3168.41,New Customer Applied,2026-07-20
8446,728,Festival Offer,99986.76,Festival Offer Applied,2026-07-20
8447,49728,New Customer,93671.61,New Customer Applied,2026-07-20
8448,48408,Promotional Campaign,45615.5,Promotional Campaign Applied,2026-07-20
8449,2795,Seasonal Offer,15618.35,Seasonal Offer Applied,2026-07-20
8450,49651,Promotional Campaign,980.19,Promotional Campaign Applied,2026-07-20
8451,33514,Festival Offer,141331.04,Festival Offer Applied,2026-07-20
8452,18466,Corporate Discount,1459.45,Corporate Discount Applied,2026-07-20
8453,16867,Seasonal Offer,41450.03,Seasonal Offer Applied,2026-07-20
8454,39343,Festival Offer,29555.41,Festival Offer Applied,2026-07-20
8455,39853,New Customer,4742.8,New Customer Applied,2026-07-20
8456,5841,New Customer,10071.8,New Customer Applied,2026-07-20
8457,18804,Promotional Campaign,27197.97,Promotional Campaign Applied,2026-07-20
8458,16007,New Customer,938.82,New Customer Applied,2026-07-20
8459,1435,Promotional Campaign,20811.06,Promotional Campaign Applied,2026-07-20
8460,15489,New Customer,15677.99,New Customer Applied,2026-07-20
8461,30488,New Customer,31233.52,New Customer Applied,2026-07-20
8462,20445,Festival Offer,21746.21,Festival Offer Applied,2026-07-20
8463,46144,Festival Offer,22008.96,Festival Offer Applied,2026-07-20
8464,35425,Seasonal Offer,19177.82,Seasonal Offer Applied,2026-07-20
8465,42078,Seasonal Offer,47851.08,Seasonal Offer Applied,2026-07-20
8466,24264,Promotional Campaign,37084.87,Promotional Campaign Applied,2026-07-20
8467,12733,New Customer,2842.46,New Customer Applied,2026-07-20
8468,13376,Festival Offer,12400.94,Festival Offer Applied,2026-07-20
8469,21412,New Customer,10478.15,New Customer Applied,2026-07-20
8470,3640,Promotional Campaign,3745.32,Promotional Campaign Applied,2026-07-20
8471,29826,Promotional Campaign,914.91,Promotional Campaign Applied,2026-07-20
8472,31556,New Customer,2842.08,New Customer Applied,2026-07-20
8473,45067,Festival Offer,8993.98,Festival Offer Applied,2026-07-20
8474,6610,Festival Offer,55158.92,Festival Offer Applied,2026-07-20
8475,6362,Promotional Campaign,1529.21,Promotional Campaign Applied,2026-07-20
8476,29753,Corporate Discount,31672.91,Corporate Discount Applied,2026-07-20
8477,18196,Seasonal Offer,5752.06,Seasonal Offer Applied,2026-07-20
8478,5001,New Customer,2633.03,New Customer Applied,2026-07-20
8479,37990,Seasonal Offer,19591.16,Seasonal Offer Applied,2026-07-20
8480,44281,Corporate Discount,22480.91,Corporate Discount Applied,2026-07-20
8481,11070,Festival Offer,11034.72,Festival Offer Applied,2026-07-20
8482,44596,Festival Offer,8146.35,Festival Offer Applied,2026-07-20
8483,20173,Seasonal Offer,57929.24,Seasonal Offer Applied,2026-07-20
8484,26803,Festival Offer,3360.13,Festival Offer Applied,2026-07-20
8485,42709,Promotional Campaign,27110.33,Promotional Campaign Applied,2026-07-20
8486,24104,Seasonal Offer,12473.51,Seasonal Offer Applied,2026-07-20
8487,16220,Promotional Campaign,14869.32,Promotional Campaign Applied,2026-07-20
8488,46407,Festival Offer,21400.72,Festival Offer Applied,2026-07-20
8489,33323,New Customer,19317.67,New Customer Applied,2026-07-20
8490,14180,Seasonal Offer,751.3,Seasonal Offer Applied,2026-07-20
8491,14438,Promotional Campaign,17378.69,Promotional Campaign Applied,2026-07-20
8492,20280,Corporate Discount,52004.59,Corporate Discount Applied,2026-07-20
8493,29397,Promotional Campaign,14329.61,Promotional Campaign Applied,2026-07-20
8494,40056,Festival Offer,5277.18,Festival Offer Applied,2026-07-20
8495,38005,New Customer,17959.42,New Customer Applied,2026-07-20
8496,10425,New Customer,20362.48,New Customer Applied,2026-07-20
8497,41341,Seasonal Offer,2344.59,Seasonal Offer Applied,2026-07-20
8498,34356,Festival Offer,1757.24,Festival Offer Applied,2026-07-20
8499,38613,Seasonal Offer,592.76,Seasonal Offer Applied,2026-07-20
8500,42311,Promotional Campaign,10318.97,Promotional Campaign Applied,2026-07-20
8501,25375,Promotional Campaign,14028.81,Promotional Campaign Applied,2026-07-20
8502,38643,Seasonal Offer,20245.97,Seasonal Offer Applied,2026-07-20
8503,22919,Corporate Discount,58142.12,Corporate Discount Applied,2026-07-20
8504,38770,Corporate Discount,12823.4,Corporate Discount Applied,2026-07-20
8505,9785,Seasonal Offer,4615.87,Seasonal Offer Applied,2026-07-20
8506,31158,Festival Offer,28654.19,Festival Offer Applied,2026-07-20
8507,43127,Festival Offer,4796.68,Festival Offer Applied,2026-07-20
8508,4726,Seasonal Offer,98524.85,Seasonal Offer Applied,2026-07-20
8509,39480,Festival Offer,58002.49,Festival Offer Applied,2026-07-20
8510,14374,Promotional Campaign,74268.41,Promotional Campaign Applied,2026-07-20
8511,29190,New Customer,34384.81,New Customer Applied,2026-07-20
8512,26271,Festival Offer,810.91,Festival Offer Applied,2026-07-20
8513,42380,Corporate Discount,628.75,Corporate Discount Applied,2026-07-20
8514,45508,Festival Offer,17115.5,Festival Offer Applied,2026-07-20
8515,36200,Festival Offer,4798.95,Festival Offer Applied,2026-07-20
8516,41778,Festival Offer,67271.54,Festival Offer Applied,2026-07-20
8517,6222,Festival Offer,37972.47,Festival Offer Applied,2026-07-20
8518,22915,Seasonal Offer,70824.79,Seasonal Offer Applied,2026-07-20
8519,29229,New Customer,5434.57,New Customer Applied,2026-07-20
8520,46159,Corporate Discount,20896.0,Corporate Discount Applied,2026-07-20
8521,41491,Corporate Discount,74179.97,Corporate Discount Applied,2026-07-20
8522,20525,Corporate Discount,86853.37,Corporate Discount Applied,2026-07-20
8523,23398,Festival Offer,12742.28,Festival Offer Applied,2026-07-20
8524,41339,Corporate Discount,13331.32,Corporate Discount Applied,2026-07-20
8525,44518,Corporate Discount,12791.56,Corporate Discount Applied,2026-07-20
8526,38420,Festival Offer,52695.85,Festival Offer Applied,2026-07-20
8527,37690,Seasonal Offer,43579.18,Seasonal Offer Applied,2026-07-20
8528,15547,Corporate Discount,17599.09,Corporate Discount Applied,2026-07-20
8529,44339,Promotional Campaign,2296.37,Promotional Campaign Applied,2026-07-20
8530,927,Festival Offer,65827.28,Festival Offer Applied,2026-07-20
8531,20277,New Customer,46289.81,New Customer Applied,2026-07-20
8532,32172,Corporate Discount,188755.81,Corporate Discount Applied,2026-07-20
8533,12571,Festival Offer,21951.69,Festival Offer Applied,2026-07-20
8534,5294,New Customer,15932.64,New Customer Applied,2026-07-20
8535,778,New Customer,84258.36,New Customer Applied,2026-07-20
8536,39376,New Customer,39372.3,New Customer Applied,2026-07-20
8537,47726,Festival Offer,962.81,Festival Offer Applied,2026-07-20
8538,33654,Promotional Campaign,14941.06,Promotional Campaign Applied,2026-07-20
8539,46459,Festival Offer,2786.87,Festival Offer Applied,2026-07-20
8540,49181,New Customer,62381.06,New Customer Applied,2026-07-20
8541,47347,New Customer,9033.94,New Customer Applied,2026-07-20
8542,12980,Festival Offer,5011.64,Festival Offer Applied,2026-07-20
8543,31994,Seasonal Offer,73283.92,Seasonal Offer Applied,2026-07-20
8544,1291,Festival Offer,75899.34,Festival Offer Applied,2026-07-20
8545,2401,Corporate Discount,16378.59,Corporate Discount Applied,2026-07-20
8546,34913,Promotional Campaign,64300.52,Promotional Campaign Applied,2026-07-20
8547,1249,New Customer,6406.75,New Customer Applied,2026-07-20
8548,27794,New Customer,39467.75,New Customer Applied,2026-07-20
8549,44191,Corporate Discount,10465.48,Corporate Discount Applied,2026-07-20
8550,39129,Festival Offer,2158.7,Festival Offer Applied,2026-07-20
8551,7290,Festival Offer,7213.68,Festival Offer Applied,2026-07-20
8552,650,Festival Offer,32112.4,Festival Offer Applied,2026-07-20
8553,23333,Festival Offer,5969.06,Festival Offer Applied,2026-07-20
8554,2012,Promotional Campaign,64788.83,Promotional Campaign Applied,2026-07-20
8555,754,Corporate Discount,5686.56,Corporate Discount Applied,2026-07-20
8556,32,Festival Offer,14224.51,Festival Offer Applied,2026-07-20
8557,29460,New Customer,18446.85,New Customer Applied,2026-07-20
8558,47149,Festival Offer,18793.8,Festival Offer Applied,2026-07-20
8559,26999,Corporate Discount,14819.63,Corporate Discount Applied,2026-07-20
8560,9739,Corporate Discount,9354.65,Corporate Discount Applied,2026-07-20
8561,45304,New Customer,42797.48,New Customer Applied,2026-07-20
8562,15957,New Customer,44060.75,New Customer Applied,2026-07-20
8563,45499,Promotional Campaign,49945.78,Promotional Campaign Applied,2026-07-20
8564,22102,New Customer,26412.47,New Customer Applied,2026-07-20
8565,29185,New Customer,50119.54,New Customer Applied,2026-07-20
8566,19311,Seasonal Offer,3251.22,Seasonal Offer Applied,2026-07-20
8567,45964,Seasonal Offer,15640.73,Seasonal Offer Applied,2026-07-20
8568,29785,Festival Offer,6854.78,Festival Offer Applied,2026-07-20
8569,14381,Festival Offer,3108.77,Festival Offer Applied,2026-07-20
8570,48476,Promotional Campaign,85385.48,Promotional Campaign Applied,2026-07-20
8571,9822,Festival Offer,15023.83,Festival Offer Applied,2026-07-20
8572,45218,Festival Offer,30220.41,Festival Offer Applied,2026-07-20
8573,14973,New Customer,27660.8,New Customer Applied,2026-07-20
8574,7128,Promotional Campaign,23730.69,Promotional Campaign Applied,2026-07-20
8575,4874,Corporate Discount,815.63,Corporate Discount Applied,2026-07-20
8576,764,Seasonal Offer,55536.8,Seasonal Offer Applied,2026-07-20
8577,13164,Festival Offer,21306.38,Festival Offer Applied,2026-07-20
8578,37556,Seasonal Offer,585.51,Seasonal Offer Applied,2026-07-20
8579,6599,Corporate Discount,76434.83,Corporate Discount Applied,2026-07-20
8580,8261,Promotional Campaign,60933.92,Promotional Campaign Applied,2026-07-20
8581,36795,New Customer,60127.42,New Customer Applied,2026-07-20
8582,44959,Seasonal Offer,4614.76,Seasonal Offer Applied,2026-07-20
8583,16083,Seasonal Offer,57481.37,Seasonal Offer Applied,2026-07-20
8584,30794,Promotional Campaign,27100.25,Promotional Campaign Applied,2026-07-20
8585,27931,Festival Offer,986.66,Festival Offer Applied,2026-07-20
8586,49863,Promotional Campaign,50383.01,Promotional Campaign Applied,2026-07-20
8587,35646,Promotional Campaign,13919.11,Promotional Campaign Applied,2026-07-20
8588,6106,Corporate Discount,33047.86,Corporate Discount Applied,2026-07-20
8589,14824,Seasonal Offer,1657.99,Seasonal Offer Applied,2026-07-20
8590,27354,Promotional Campaign,30142.64,Promotional Campaign Applied,2026-07-20
8591,33914,Corporate Discount,25097.16,Corporate Discount Applied,2026-07-20
8592,19249,Promotional Campaign,27070.5,Promotional Campaign Applied,2026-07-20
8593,30412,New Customer,435.63,New Customer Applied,2026-07-20
8594,26730,Corporate Discount,3400.36,Corporate Discount Applied,2026-07-20
8595,10349,Festival Offer,93.74,Festival Offer Applied,2026-07-20
8596,40875,Seasonal Offer,59354.16,Seasonal Offer Applied,2026-07-20
8597,22132,New Customer,1949.61,New Customer Applied,2026-07-20
8598,25752,Promotional Campaign,33609.23,Promotional Campaign Applied,2026-07-20
8599,28325,New Customer,12328.98,New Customer Applied,2026-07-20
8600,31278,New Customer,13139.45,New Customer Applied,2026-07-20
8601,17812,Festival Offer,3748.76,Festival Offer Applied,2026-07-20
8602,3737,Festival Offer,8332.29,Festival Offer Applied,2026-07-20
8603,43699,Seasonal Offer,34222.52,Seasonal Offer Applied,2026-07-20
8604,7845,New Customer,18973.01,New Customer Applied,2026-07-20
8605,35105,New Customer,128466.45,New Customer Applied,2026-07-20
8606,34918,Seasonal Offer,36779.17,Seasonal Offer Applied,2026-07-20
8607,21329,New Customer,34525.2,New Customer Applied,2026-07-20
8608,20666,Promotional Campaign,24931.65,Promotional Campaign Applied,2026-07-20
8609,32672,Festival Offer,9452.95,Festival Offer Applied,2026-07-20
8610,38540,Seasonal Offer,12024.65,Seasonal Offer Applied,2026-07-20
8611,3252,Seasonal Offer,78494.53,Seasonal Offer Applied,2026-07-20
8612,11092,Festival Offer,4291.58,Festival Offer Applied,2026-07-20
8613,7392,Seasonal Offer,4801.38,Seasonal Offer Applied,2026-07-20
8614,29415,Seasonal Offer,4338.94,Seasonal Offer Applied,2026-07-20
8615,20036,Promotional Campaign,300.24,Promotional Campaign Applied,2026-07-20
8616,26080,New Customer,66494.14,New Customer Applied,2026-07-20
8617,37743,Seasonal Offer,31479.41,Seasonal Offer Applied,2026-07-20
8618,12476,Festival Offer,43797.72,Festival Offer Applied,2026-07-20
8619,20665,Promotional Campaign,42410.73,Promotional Campaign Applied,2026-07-20
8620,41970,Corporate Discount,27594.77,Corporate Discount Applied,2026-07-20
8621,47049,New Customer,50816.22,New Customer Applied,2026-07-20
8622,12998,Corporate Discount,59306.6,Corporate Discount Applied,2026-07-20
8623,3397,Seasonal Offer,3446.65,Seasonal Offer Applied,2026-07-20
8624,28700,Promotional Campaign,36239.04,Promotional Campaign Applied,2026-07-20
8625,37773,New Customer,33213.63,New Customer Applied,2026-07-20
8626,3762,New Customer,24302.97,New Customer Applied,2026-07-20
8627,9791,Seasonal Offer,39326.07,Seasonal Offer Applied,2026-07-20
8628,25462,Festival Offer,15115.15,Festival Offer Applied,2026-07-20
8629,15396,Promotional Campaign,1106.54,Promotional Campaign Applied,2026-07-20
8630,15756,Seasonal Offer,31424.35,Seasonal Offer Applied,2026-07-20
8631,45251,New Customer,13268.51,New Customer Applied,2026-07-20
8632,49796,Seasonal Offer,60415.06,Seasonal Offer Applied,2026-07-20
8633,32427,Promotional Campaign,7357.08,Promotional Campaign Applied,2026-07-20
8634,3533,Seasonal Offer,20573.91,Seasonal Offer Applied,2026-07-20
8635,47046,Promotional Campaign,21275.58,Promotional Campaign Applied,2026-07-20
8636,23403,Corporate Discount,3571.52,Corporate Discount Applied,2026-07-20
8637,8296,Corporate Discount,2876.67,Corporate Discount Applied,2026-07-20
8638,42341,Festival Offer,81025.16,Festival Offer Applied,2026-07-20
8639,41637,Promotional Campaign,332.73,Promotional Campaign Applied,2026-07-20
8640,8227,Festival Offer,2812.5,Festival Offer Applied,2026-07-20
8641,32214,Promotional Campaign,23081.28,Promotional Campaign Applied,2026-07-20
8642,12071,Seasonal Offer,23771.84,Seasonal Offer Applied,2026-07-20
8643,33708,Seasonal Offer,74256.32,Seasonal Offer Applied,2026-07-20
8644,5478,Festival Offer,5429.48,Festival Offer Applied,2026-07-20
8645,13986,New Customer,45914.79,New Customer Applied,2026-07-20
8646,17420,New Customer,22953.59,New Customer Applied,2026-07-20
8647,28571,Promotional Campaign,3301.17,Promotional Campaign Applied,2026-07-20
8648,43382,Corporate Discount,8513.9,Corporate Discount Applied,2026-07-20
8649,12672,Seasonal Offer,44634.26,Seasonal Offer Applied,2026-07-20
8650,48360,New Customer,28525.57,New Customer Applied,2026-07-20
8651,20755,New Customer,12466.03,New Customer Applied,2026-07-20
8652,43275,New Customer,14736.25,New Customer Applied,2026-07-20
8653,44509,Promotional Campaign,42846.7,Promotional Campaign Applied,2026-07-20
8654,42337,Seasonal Offer,48462.56,Seasonal Offer Applied,2026-07-20
8655,41420,Corporate Discount,23559.49,Corporate Discount Applied,2026-07-20
8656,2861,Corporate Discount,19472.43,Corporate Discount Applied,2026-07-20
8657,5935,Seasonal Offer,2792.3,Seasonal Offer Applied,2026-07-20
8658,33403,Festival Offer,49959.91,Festival Offer Applied,2026-07-20
8659,31293,New Customer,19541.01,New Customer Applied,2026-07-20
8660,5620,Festival Offer,80416.88,Festival Offer Applied,2026-07-20
8661,31982,Promotional Campaign,42429.12,Promotional Campaign Applied,2026-07-20
8662,6773,Corporate Discount,939.88,Corporate Discount Applied,2026-07-20
8663,28107,Corporate Discount,6778.61,Corporate Discount Applied,2026-07-20
8664,36440,New Customer,48333.32,New Customer Applied,2026-07-20
8665,4483,New Customer,6507.39,New Customer Applied,2026-07-20
8666,22857,Corporate Discount,5704.53,Corporate Discount Applied,2026-07-20
8667,15301,Seasonal Offer,17692.11,Seasonal Offer Applied,2026-07-20
8668,19242,Corporate Discount,24651.49,Corporate Discount Applied,2026-07-20
8669,2782,Festival Offer,603.28,Festival Offer Applied,2026-07-20
8670,12898,Seasonal Offer,22984.42,Seasonal Offer Applied,2026-07-20
8671,30901,Festival Offer,43694.88,Festival Offer Applied,2026-07-20
8672,31554,Festival Offer,38099.32,Festival Offer Applied,2026-07-20
8673,11806,Festival Offer,19574.55,Festival Offer Applied,2026-07-20
8674,36799,Corporate Discount,44107.38,Corporate Discount Applied,2026-07-20
8675,11838,New Customer,25927.0,New Customer Applied,2026-07-20
8676,26371,Corporate Discount,48421.49,Corporate Discount Applied,2026-07-20
8677,29091,Promotional Campaign,39284.98,Promotional Campaign Applied,2026-07-20
8678,1669,Promotional Campaign,23005.77,Promotional Campaign Applied,2026-07-20
8679,47567,Festival Offer,40168.13,Festival Offer Applied,2026-07-20
8680,47362,Corporate Discount,1824.92,Corporate Discount Applied,2026-07-20
8681,28923,Seasonal Offer,35530.4,Seasonal Offer Applied,2026-07-20
8682,7953,Festival Offer,22950.32,Festival Offer Applied,2026-07-20
8683,47356,Seasonal Offer,42231.55,Seasonal Offer Applied,2026-07-20
8684,42651,Corporate Discount,24242.72,Corporate Discount Applied,2026-07-20
8685,40195,Festival Offer,14598.68,Festival Offer Applied,2026-07-20
8686,17098,Seasonal Offer,7266.41,Seasonal Offer Applied,2026-07-20
8687,29475,New Customer,38961.41,New Customer Applied,2026-07-20
8688,23395,Seasonal Offer,25305.18,Seasonal Offer Applied,2026-07-20
8689,45934,Festival Offer,25045.77,Festival Offer Applied,2026-07-20
